transaction_id,customer_id,product_category,product_subcategory,quantity,unit_price,total_amount,placement_score
TXN_000218,CUST_0269,Frozen,Ice_Cream,1,5.2,5.2,89.1
TXN_000218,CUST_0269,Beverages,Juice,1,2.35,2.35,100.0
TXN_000218,CUST_0269,Dairy,Butter,2,5.76,11.52,100.0
TXN_000218,CUST_0269,Bakery,Bread,2,3.86,7.72,100.0
TXN_000219,CUST_0250,Dairy,Cheese,2,6.63,13.26,96.3
TXN_000219,CUST_0250,Snacks,Crackers,1,2.03,2.03,76.9
TXN_000219,CUST_0250,Dairy,Butter,3,5.5,16.5,100.0
TXN_000219,CUST_0250,Bakery,Bread,1,2.24,2.24,77.7
TXN_000219,CUST_0250,Snacks,Nuts,5,5.72,28.6,96.2
TXN_000219,CUST_0250,Unknown,Beer,2,1.29,2.58,72.6
TXN_000219,CUST_0250,Dairy,Milk,2,4.06,8.12,59.0
TXN_000220,CUST_0124,Bakery,Pastries,3,5.95,17.85,88.7
TXN_000220,CUST_0124,Meat,Beef,1,17.7,17.7,99.7
TXN_000220,CUST_0124,Meat,Fish,1,7.69,7.69,83.1
TXN_000220,CUST_0124,Produce,Apples,2,2.19,4.38,100.0
TXN_000220,CUST_0124,Frozen,Frozen_Vegetables,1,3.16,3.16,74.3
TXN_000220,CUST_0124,Produce,Onions,1,2.24,2.24,100.0
TXN_000220,CUST_0124,Meat,Pork,1,8.9,8.9,100.0
TXN_000220,CUST_0124,Produce,Bananas,3,1.03,3.09,86.8
TXN_000221,CUST_0017,Produce,Apples,1,2.07,2.07,32.3
TXN_000221,CUST_0017,Produce,Tomatoes,3,3.65,10.95,97.7
TXN_000221,CUST_0017,Produce,Lettuce,1,2.9,2.9,77.1
TXN_000221,CUST_0017,Produce,Bananas,1,1.45,1.45,97.7
TXN_000221,CUST_0017,Dairy,Yogurt,1,1.71,1.71,95.7
TXN_000221,CUST_0017,Beverages,Soda,1,1.74,1.74,81.3
TXN_000221,CUST_0017,Snacks,Chips,2,4.14,8.28,98.4
TXN_000222,CUST_0271,Dairy,Yogurt,1,1.17,1.17,64.9
TXN_000222,CUST_0271,Produce,Bananas,2,0.85,1.7,69.3
TXN_000223,CUST_0139,Dairy,Yogurt,2,1.6,3.2,81.2
TXN_000223,CUST_0139,Snacks,Cookies,2,3.81,7.62,56.4
TXN_000223,CUST_0139,Personal_Care,Shampoo,1,4.85,4.85,26.4
TXN_000223,CUST_0139,Produce,Bananas,2,1.26,2.52,63.7
TXN_000224,CUST_0092,Meat,Deli_Meat,1,4.73,4.73,37.5
TXN_000224,CUST_0092,Meat,Beef,1,12.19,12.19,42.3
TXN_000225,CUST_0204,Dairy,Cream,3,3.11,9.33,89.1
TXN_000225,CUST_0204,Beverages,Coffee,2,11.71,23.42,95.4
TXN_000225,CUST_0204,Bakery,Muffins,1,3.77,3.77,100.0
TXN_000226,CUST_0277,Pantry,Rice,3,3.59,10.77,100.0
TXN_000226,CUST_0277,Meat,Chicken,2,8.0,16.0,94.2
TXN_000226,CUST_0277,Snacks,Nuts,1,10.66,10.66,64.4
TXN_000226,CUST_0277,Frozen,Frozen_Pizza,2,7.38,14.76,52.3
TXN_000227,CUST_0178,Dairy,Butter,1,5.61,5.61,100.0
TXN_000227,CUST_0178,Bakery,Bread,1,3.03,3.03,100.0
TXN_000227,CUST_0178,Pantry,Canned_Goods,1,1.08,1.08,60.9
TXN_000227,CUST_0178,Household,Cleaning_Supplies,1,3.04,3.04,62.1
TXN_000227,CUST_0178,Beverages,Coffee,1,9.7,9.7,79.5
TXN_000227,CUST_0178,Pantry,Pasta,3,2.92,8.76,100.0
TXN_000227,CUST_0178,Dairy,Cream,1,3.98,3.98,100.0
TXN_000227,CUST_0178,Frozen,Frozen_Pizza,1,6.41,6.41,90.3
TXN_000228,CUST_0252,Bakery,Bagels,4,3.36,13.44,90.7
TXN_000228,CUST_0252,Dairy,Cream,2,2.45,4.9,96.6
TXN_000228,CUST_0252,Beverages,Coffee,1,6.12,6.12,45.0
TXN_000229,CUST_0044,Household,Detergent,1,12.82,12.82,63.3
TXN_000229,CUST_0044,Household,Cleaning_Supplies,1,7.63,7.63,68.2
TXN_000229,CUST_0044,Produce,Apples,2,1.74,3.48,40.0
TXN_000230,CUST_0138,Produce,Tomatoes,4,2.84,11.36,100.0
TXN_000230,CUST_0138,Produce,Lettuce,1,1.56,1.56,69.7
TXN_000230,CUST_0138,Pantry,Pasta,1,2.37,2.37,100.0
TXN_000230,CUST_0138,Pantry,Canned_Goods,1,2.57,2.57,94.3
TXN_000230,CUST_0138,Produce,Carrots,2,1.4,2.8,82.7
TXN_000230,CUST_0138,Produce,Bananas,5,1.18,5.9,100.0
TXN_000230,CUST_0138,Dairy,Yogurt,1,2.36,2.36,86.8
TXN_000231,CUST_0221,Beverages,Coffee,2,5.35,10.7,92.7
TXN_000231,CUST_0221,Bakery,Muffins,3,2.45,7.35,86.8
TXN_000231,CUST_0221,Dairy,Cream,1,3.63,3.63,84.1
TXN_000231,CUST_0221,Bakery,Bagels,3,3.17,9.51,74.1
TXN_000232,CUST_0167,Pantry,Cereals,3,3.15,9.45,45.7
TXN_000232,CUST_0167,Dairy,Milk,1,3.79,3.79,67.0
TXN_000232,CUST_0167,Pantry,Pasta,2,1.74,3.48,53.6
TXN_000233,CUST_0293,Frozen,Frozen_Meals,1,3.6,3.6,47.5
TXN_000233,CUST_0293,Frozen,Ice_Cream,1,5.44,5.44,93.6
TXN_000233,CUST_0293,Snacks,Cookies,1,2.62,2.62,78.1
TXN_000233,CUST_0293,Beverages,Juice,1,4.09,4.09,94.2
TXN_000233,CUST_0293,Frozen,Frozen_Pizza,1,7.54,7.54,60.9
TXN_000233,CUST_0293,Frozen,Frozen_Vegetables,3,2.59,7.77,60.2
TXN_000234,CUST_0127,Snacks,Nuts,2,10.61,21.22,66.6
TXN_000234,CUST_0127,Personal_Care,Deodorant,2,7.12,14.24,59.2
TXN_000234,CUST_0127,Beverages,Tea,2,4.8,9.6,60.4
TXN_000235,CUST_0055,Produce,Lettuce,1,1.62,1.62,84.8
TXN_000235,CUST_0055,Produce,Tomatoes,2,3.73,7.46,100.0
TXN_000235,CUST_0055,Produce,Carrots,1,1.47,1.47,54.5
TXN_000235,CUST_0055,Produce,Onions,1,1.5,1.5,100.0
TXN_000235,CUST_0055,Bakery,Pastries,2,5.55,11.1,85.4
TXN_000235,CUST_0055,Meat,Beef,2,15.8,31.6,100.0
TXN_000236,CUST_0246,Meat,Deli_Meat,3,4.16,12.48,36.4
TXN_000236,CUST_0246,Meat,Pork,3,8.02,24.06,48.6
TXN_000237,CUST_0150,Snacks,Crackers,1,2.38,2.38,61.4
TXN_000237,CUST_0150,Frozen,Ice_Cream,2,6.38,12.76,95.2
TXN_000237,CUST_0150,Bakery,Muffins,2,3.37,6.74,49.2
TXN_000237,CUST_0150,Snacks,Cookies,1,5.19,5.19,100.0
TXN_000237,CUST_0150,Beverages,Soda,1,2.54,2.54,99.9
TXN_000237,CUST_0150,Snacks,Chips,2,2.66,5.32,92.5
TXN_000237,CUST_0150,Beverages,Juice,1,2.39,2.39,93.6
TXN_000238,CUST_0093,Snacks,Chips,2,3.02,6.04,55.6
TXN_000238,CUST_0093,Dairy,Cheese,1,7.72,7.72,56.7
TXN_000239,CUST_0237,Snacks,Candy,1,1.78,1.78,28.8
TXN_000239,CUST_0237,Snacks,Cookies,1,4.71,4.71,56.5
TXN_000240,CUST_0036,Beverages,Soda,1,2.5,2.5,27.3
TXN_000240,CUST_0036,Produce,Lettuce,4,1.58,6.32,58.5
TXN_000240,CUST_0036,Meat,Chicken,2,8.5,17.0,70.5
TXN_000241,CUST_0130,Household,Cleaning_Supplies,1,7.21,7.21,75.0
TXN_000241,CUST_0130,Household,Detergent,1,7.29,7.29,58.1
TXN_000242,CUST_0194,Dairy,Cream,1,3.05,3.05,99.8
TXN_000242,CUST_0194,Bakery,Bagels,3,4.35,13.05,100.0
TXN_000242,CUST_0194,Beverages,Coffee,2,11.62,23.24,100.0
TXN_000242,CUST_0194,Bakery,Muffins,2,3.27,6.54,92.3
TXN_000242,CUST_0194,Personal_Care,Deodorant,2,3.08,6.16,45.8
TXN_000242,CUST_0194,Produce,Carrots,2,1.56,3.12,72.4
TXN_000243,CUST_0128,Household,Cleaning_Supplies,1,3.66,3.66,28.9
TXN_000243,CUST_0128,Produce,Onions,1,2.09,2.09,47.3
TXN_000243,CUST_0128,Dairy,Yogurt,3,1.18,3.54,58.6
TXN_000243,CUST_0128,Produce,Bananas,1,1.18,1.18,63.9
TXN_000244,CUST_0205,Pantry,Rice,4,3.7,14.8,95.1
TXN_000244,CUST_0205,Beverages,Coffee,2,7.66,15.32,100.0
TXN_000244,CUST_0205,Meat,Chicken,2,7.72,15.44,100.0
TXN_000244,CUST_0205,Dairy,Cream,1,2.19,2.19,83.3
TXN_000244,CUST_0205,Bakery,Bagels,1,4.97,4.97,100.0
TXN_000244,CUST_0205,Bakery,Muffins,3,3.99,11.97,94.1
TXN_000244,CUST_0205,Pantry,Pasta,2,2.72,5.44,78.3
TXN_000245,CUST_0152,Beverages,Soda,2,2.52,5.04,79.4
TXN_000245,CUST_0152,Produce,Apples,1,1.7,1.7,27.7
TXN_000245,CUST_0152,Snacks,Chips,2,4.08,8.16,95.6
TXN_000245,CUST_0152,Beverages,Coffee,2,10.27,20.54,63.0
TXN_000246,CUST_0267,Beverages,Water,2,1.19,2.38,71.7
TXN_000246,CUST_0267,Beverages,Tea,1,4.42,4.42,81.7
TXN_000246,CUST_0267,Beverages,Coffee,3,6.37,19.11,80.9
TXN_000246,CUST_0267,Bakery,Muffins,1,3.93,3.93,94.6
TXN_000246,CUST_0267,Snacks,Crackers,2,3.62,7.24,85.1
TXN_000246,CUST_0267,Meat,Chicken,1,5.4,5.4,46.6
TXN_000247,CUST_0265,Bakery,Bread,1,3.28,3.28,82.8
TXN_000247,CUST_0265,Dairy,Butter,3,3.6,10.8,100.0
TXN_000247,CUST_0265,Meat,Chicken,1,7.15,7.15,54.8
TXN_000247,CUST_0265,Snacks,Chips,2,4.69,9.38,100.0
TXN_000247,CUST_0265,Beverages,Soda,2,2.05,4.1,100.0
TXN_000248,CUST_0222,Pantry,Spices,1,3.14,3.14,49.0
TXN_000248,CUST_0222,Pantry,Pasta,1,2.87,2.87,100.0
TXN_000248,CUST_0222,Pantry,Canned_Goods,1,1.63,1.63,71.8
TXN_000248,CUST_0222,Bakery,Cakes,2,10.77,21.54,82.8
TXN_000248,CUST_0222,Dairy,Cream,3,2.91,8.73,79.4
TXN_000249,CUST_0296,Produce,Bananas,1,1.21,1.21,68.9
TXN_000249,CUST_0296,Personal_Care,Shampoo,4,7.02,28.08,80.5
TXN_000249,CUST_0296,Personal_Care,Soap,2,1.49,2.98,64.0
TXN_000249,CUST_0296,Dairy,Yogurt,2,2.5,5.0,76.5
TXN_000250,CUST_0135,Household,Cleaning_Supplies,1,9.18,9.18,79.5
TXN_000250,CUST_0135,Frozen,Frozen_Meals,1,4.55,4.55,39.3
TXN_000250,CUST_0135,Meat,Deli_Meat,2,4.25,8.5,58.6
TXN_000250,CUST_0135,Household,Detergent,3,14.46,43.38,97.2
TXN_000251,CUST_0059,Pantry,Pasta,1,2.4,2.4,71.0
TXN_000251,CUST_0059,Pantry,Canned_Goods,2,1.8,3.6,71.3
TXN_000251,CUST_0059,Snacks,Candy,1,1.49,1.49,32.1
TXN_000252,CUST_0153,Household,Detergent,1,6.53,6.53,87.3
TXN_000252,CUST_0153,Household,Cleaning_Supplies,3,7.04,21.12,98.5
TXN_000252,CUST_0153,Household,Paper_Towels,1,13.62,13.62,88.5
TXN_000252,CUST_0153,Household,Toilet_Paper,2,19.08,38.16,100.0
TXN_000252,CUST_0153,Produce,Lettuce,1,1.94,1.94,79.4
TXN_000252,CUST_0153,Produce,Tomatoes,1,3.19,3.19,79.4
TXN_000253,CUST_0096,Frozen,Ice_Cream,4,7.02,28.08,66.6
TXN_000253,CUST_0096,Snacks,Candy,1,2.43,2.43,47.5
TXN_000254,CUST_0089,Personal_Care,Shampoo,3,10.27,30.81,90.6
TXN_000254,CUST_0089,Personal_Care,Soap,1,3.63,3.63,94.2
TXN_000254,CUST_0089,Personal_Care,Deodorant,5,3.89,19.45,63.5
TXN_000254,CUST_0089,Pantry,Pasta,2,2.9,5.8,57.7
TXN_000254,CUST_0089,Frozen,Frozen_Vegetables,2,2.96,5.92,57.6
TXN_000255,CUST_0070,Bakery,Pastries,2,4.14,8.28,49.8
TXN_000255,CUST_0070,Personal_Care,Toothpaste,1,3.8,3.8,43.1
TXN_000255,CUST_0070,Bakery,Muffins,1,2.89,2.89,76.5
TXN_000255,CUST_0070,Beverages,Coffee,1,10.74,10.74,87.6
TXN_000256,CUST_0251,Produce,Onions,3,1.83,5.49,98.7
TXN_000256,CUST_0251,Meat,Beef,3,14.31,42.93,92.7
TXN_000256,CUST_0251,Bakery,Muffins,1,3.92,3.92,95.8
TXN_000256,CUST_0251,Beverages,Coffee,2,9.24,18.48,82.6
TXN_000257,CUST_0116,Frozen,Frozen_Pizza,1,4.24,4.24,34.8
TXN_000257,CUST_0116,Personal_Care,Soap,2,3.29,6.58,75.6
TXN_000257,CUST_0116,Frozen,Ice_Cream,2,4.32,8.64,79.1
TXN_000257,CUST_0116,Personal_Care,Shampoo,1,5.31,5.31,65.9
TXN_000257,CUST_0116,Snacks,Cookies,1,2.68,2.68,65.6
TXN_000258,CUST_0279,Pantry,Canned_Goods,2,1.97,3.94,96.7
TXN_000258,CUST_0279,Pantry,Pasta,1,2.26,2.26,77.0
TXN_000258,CUST_0279,Beverages,Water,1,1.07,1.07,48.6
TXN_000258,CUST_0279,Produce,Bananas,3,1.19,3.57,89.2
TXN_000259,CUST_0127,Meat,Fish,1,8.27,8.27,100.0
TXN_000259,CUST_0127,Dairy,Yogurt,1,2.42,2.42,100.0
TXN_000259,CUST_0127,Produce,Bananas,3,1.01,3.03,95.9
TXN_000259,CUST_0127,Produce,Carrots,1,1.99,1.99,96.0
TXN_000259,CUST_0127,Frozen,Frozen_Vegetables,2,3.9,7.8,100.0
TXN_000259,CUST_0127,Meat,Pork,2,6.61,13.22,69.9
TXN_000259,CUST_0127,Beverages,Juice,1,4.01,4.01,61.1
TXN_000259,CUST_0127,Snacks,Nuts,1,7.32,7.32,84.2
TXN_000259,CUST_0127,Bakery,Cakes,1,10.35,10.35,70.9
TXN_000260,CUST_0072,Bakery,Cakes,1,10.75,10.75,69.1
TXN_000260,CUST_0072,Dairy,Butter,1,3.74,3.74,89.0
TXN_000260,CUST_0072,Bakery,Bread,2,3.09,6.18,93.7
TXN_000260,CUST_0072,Bakery,Muffins,1,3.84,3.84,100.0
TXN_000260,CUST_0072,Beverages,Coffee,1,10.48,10.48,77.1
TXN_000260,CUST_0072,Personal_Care,Soap,5,1.72,8.6,70.4
TXN_000261,CUST_0049,Produce,Lettuce,1,2.11,2.11,55.4
TXN_000261,CUST_0049,Beverages,Juice,5,2.54,12.7,45.2
TXN_000261,CUST_0049,Meat,Pork,2,9.36,18.72,71.6
TXN_000262,CUST_0065,Snacks,Cookies,3,5.31,15.93,100.0
TXN_000262,CUST_0065,Bakery,Muffins,1,3.1,3.1,58.4
TXN_000262,CUST_0065,Beverages,Juice,1,3.56,3.56,87.3
TXN_000262,CUST_0065,Snacks,Nuts,1,5.27,5.27,68.0
TXN_000262,CUST_0065,Frozen,Ice_Cream,4,7.52,30.08,100.0
TXN_000263,CUST_0296,Household,Paper_Towels,1,10.93,10.93,70.6
TXN_000263,CUST_0296,Household,Toilet_Paper,1,15.94,15.94,70.6
TXN_000263,CUST_0296,Household,Detergent,1,10.98,10.98,82.1
TXN_000263,CUST_0296,Household,Cleaning_Supplies,2,4.47,8.94,97.6
TXN_000263,CUST_0296,Pantry,Canned_Goods,2,1.52,3.04,83.0
TXN_000263,CUST_0296,Pantry,Pasta,2,2.35,4.7,93.3
TXN_000264,CUST_0168,Personal_Care,Soap,1,1.4,1.4,76.6
TXN_000264,CUST_0168,Personal_Care,Shampoo,1,7.35,7.35,82.8
TXN_000264,CUST_0168,Beverages,Tea,1,3.03,3.03,75.1
TXN_000264,CUST_0168,Snacks,Crackers,1,2.86,2.86,95.1
TXN_000264,CUST_0168,Dairy,Cheese,1,5.89,5.89,81.0
TXN_000265,CUST_0274,Pantry,Spices,2,5.3,10.6,57.6
TXN_000265,CUST_0274,Pantry,Pasta,3,1.79,5.37,23.9
TXN_000266,CUST_0254,Meat,Beef,3,13.77,41.31,90.8
TXN_000266,CUST_0254,Produce,Onions,3,1.64,4.92,96.2
TXN_000267,CUST_0173,Personal_Care,Shampoo,4,8.58,34.32,87.4
TXN_000267,CUST_0173,Personal_Care,Soap,1,1.74,1.74,73.7
TXN_000267,CUST_0173,Snacks,Candy,1,2.67,2.67,42.6
TXN_000267,CUST_0173,Dairy,Yogurt,2,1.12,2.24,100.0
TXN_000267,CUST_0173,Produce,Bananas,1,0.92,0.92,58.1
TXN_000267,CUST_0173,Bakery,Pastries,1,4.2,4.2,65.8
TXN_000268,CUST_0226,Beverages,Tea,1,6.25,6.25,63.5
TXN_000268,CUST_0226,Bakery,Pastries,4,3.06,12.24,61.8
TXN_000268,CUST_0226,Produce,Lettuce,1,2.83,2.83,100.0
TXN_000268,CUST_0226,Pantry,Rice,2,4.04,8.08,91.2
TXN_000268,CUST_0226,Meat,Chicken,4,11.98,47.92,100.0
TXN_000268,CUST_0226,Produce,Tomatoes,3,2.1,6.3,100.0
TXN_000268,CUST_0226,Beverages,Juice,1,4.69,4.69,63.4
TXN_000269,CUST_0027,Pantry,Spices,3,5.0,15.0,48.2
TXN_000269,CUST_0027,Snacks,Crackers,2,2.72,5.44,59.3
TXN_000269,CUST_0027,Bakery,Bagels,1,3.82,3.82,51.3
TXN_000270,CUST_0220,Household,Toilet_Paper,5,16.46,82.3,83.6
TXN_000270,CUST_0220,Household,Paper_Towels,3,13.36,40.08,82.2
TXN_000270,CUST_0220,Household,Detergent,2,14.69,29.38,60.1
TXN_000271,CUST_0116,Frozen,Frozen_Meals,2,5.3,10.6,70.7
TXN_000271,CUST_0116,Dairy,Milk,1,4.01,4.01,89.5
TXN_000271,CUST_0116,Pantry,Cereals,2,5.24,10.48,73.8
TXN_000271,CUST_0116,Beverages,Tea,1,5.03,5.03,48.3
TXN_000271,CUST_0116,Frozen,Frozen_Pizza,3,7.64,22.92,83.9
TXN_000271,CUST_0116,Frozen,Ice_Cream,1,7.01,7.01,52.9
TXN_000272,CUST_0053,Meat,Deli_Meat,1,4.44,4.44,25.7
TXN_000272,CUST_0053,Meat,Fish,1,11.12,11.12,47.1
TXN_000273,CUST_0069,Household,Toilet_Paper,3,18.57,55.71,95.7
TXN_000273,CUST_0069,Produce,Tomatoes,3,2.29,6.87,46.7
TXN_000273,CUST_0069,Household,Paper_Towels,2,10.32,20.64,79.1
TXN_000273,CUST_0069,Bakery,Bread,2,3.29,6.58,44.6
TXN_000274,CUST_0226,Pantry,Pasta,3,2.79,8.37,69.2
TXN_000274,CUST_0226,Household,Toilet_Paper,1,19.52,19.52,69.5
TXN_000274,CUST_0226,Beverages,Juice,3,4.44,13.32,58.9
TXN_000274,CUST_0226,Beverages,Water,4,1.31,5.24,65.2
TXN_000275,CUST_0112,Produce,Apples,1,2.81,2.81,100.0
TXN_000275,CUST_0112,Produce,Tomatoes,1,2.11,2.11,73.4
TXN_000275,CUST_0112,Household,Detergent,3,9.45,28.35,78.5
TXN_000275,CUST_0112,Pantry,Cereals,1,5.51,5.51,89.2
TXN_000275,CUST_0112,Pantry,Pasta,2,2.27,4.54,94.7
TXN_000275,CUST_0112,Meat,Beef,2,12.61,25.22,100.0
TXN_000276,CUST_0142,Household,Toilet_Paper,1,18.39,18.39,98.0
TXN_000276,CUST_0142,Household,Paper_Towels,2,12.88,25.76,95.0
TXN_000276,CUST_0142,Snacks,Nuts,2,4.9,9.8,75.5
TXN_000276,CUST_0142,Unknown,Beer,1,8.98,8.98,100.0
TXN_000276,CUST_0142,Household,Detergent,1,8.24,8.24,66.6
TXN_000276,CUST_0142,Meat,Pork,4,8.39,33.56,62.8
TXN_000277,CUST_0028,Bakery,Muffins,1,3.09,3.09,90.8
TXN_000277,CUST_0028,Beverages,Coffee,5,7.58,37.9,89.1
TXN_000277,CUST_0028,Dairy,Cream,2,2.88,5.76,78.0
TXN_000278,CUST_0271,Dairy,Milk,2,4.02,8.04,96.5
TXN_000278,CUST_0271,Pantry,Rice,2,3.79,7.58,100.0
TXN_000278,CUST_0271,Meat,Chicken,1,7.96,7.96,90.0
TXN_000278,CUST_0271,Pantry,Cereals,3,4.95,14.85,100.0
TXN_000278,CUST_0271,Produce,Apples,1,2.19,2.19,91.9
TXN_000278,CUST_0271,Dairy,Butter,2,4.3,8.6,91.4
TXN_000278,CUST_0271,Bakery,Bread,2,3.99,7.98,100.0
TXN_000279,CUST_0204,Frozen,Frozen_Vegetables,1,2.41,2.41,69.0
TXN_000279,CUST_0204,Meat,Fish,1,9.86,9.86,73.8
TXN_000279,CUST_0204,Frozen,Frozen_Pizza,1,4.48,4.48,40.4
TXN_000279,CUST_0204,Frozen,Frozen_Meals,1,5.9,5.9,44.0
TXN_000280,CUST_0043,Meat,Fish,2,11.53,23.06,93.9
TXN_000280,CUST_0043,Frozen,Frozen_Vegetables,1,3.24,3.24,65.3
TXN_000280,CUST_0043,Produce,Tomatoes,1,3.99,3.99,72.6
TXN_000281,CUST_0275,Meat,Deli_Meat,1,4.76,4.76,44.1
TXN_000281,CUST_0275,Meat,Chicken,3,7.39,22.17,85.4
TXN_000281,CUST_0275,Pantry,Rice,1,4.03,4.03,94.1
TXN_000282,CUST_0123,Dairy,Butter,1,5.45,5.45,90.2
TXN_000282,CUST_0123,Bakery,Bread,1,3.98,3.98,100.0
TXN_000282,CUST_0123,Dairy,Milk,3,3.5,10.5,98.9
TXN_000282,CUST_0123,Pantry,Cereals,2,5.98,11.96,100.0
TXN_000282,CUST_0123,Dairy,Cheese,1,5.61,5.61,100.0
TXN_000282,CUST_0123,Snacks,Crackers,1,4.46,4.46,100.0
TXN_000282,CUST_0123,Meat,Deli_Meat,1,5.23,5.23,61.0
TXN_000283,CUST_0086,Pantry,Canned_Goods,1,1.14,1.14,71.9
TXN_000283,CUST_0086,Pantry,Pasta,1,2.13,2.13,69.4
TXN_000283,CUST_0086,Produce,Carrots,1,1.88,1.88,79.9
TXN_000284,CUST_0016,Pantry,Rice,1,4.86,4.86,87.3
TXN_000284,CUST_0016,Meat,Beef,1,10.98,10.98,76.7
TXN_000284,CUST_0016,Produce,Onions,1,2.17,2.17,75.6
TXN_000284,CUST_0016,Household,Detergent,1,11.71,11.71,46.4
TXN_000285,CUST_0040,Frozen,Ice_Cream,4,4.99,19.96,92.4
TXN_000285,CUST_0040,Snacks,Cookies,3,3.09,9.27,81.6
TXN_000286,CUST_0029,Frozen,Ice_Cream,4,7.28,29.12,100.0
TXN_000286,CUST_0029,Produce,Onions,3,1.3,3.9,96.1
TXN_000286,CUST_0029,Meat,Beef,1,11.93,11.93,91.9
TXN_000286,CUST_0029,Household,Detergent,2,7.44,14.88,75.9
TXN_000286,CUST_0029,Produce,Carrots,1,1.5,1.5,74.1
TXN_000286,CUST_0029,Snacks,Cookies,3,5.09,15.27,100.0
TXN_000286,CUST_0029,Household,Cleaning_Supplies,2,3.61,7.22,86.4
TXN_000286,CUST_0029,Beverages,Juice,1,3.24,3.24,91.9
TXN_000287,CUST_0187,Pantry,Cereals,1,5.84,5.84,59.0
TXN_000287,CUST_0187,Bakery,Bread,1,3.53,3.53,65.5
TXN_000287,CUST_0187,Dairy,Yogurt,1,1.94,1.94,50.5
TXN_000288,CUST_0284,Snacks,Candy,1,3.81,3.81,79.5
TXN_000288,CUST_0284,Beverages,Soda,1,2.0,2.0,88.8
TXN_000288,CUST_0284,Snacks,Chips,1,3.91,3.91,72.2
TXN_000289,CUST_0214,Snacks,Nuts,3,7.06,21.18,95.8
TXN_000289,CUST_0214,Unknown,Beer,1,2.77,2.77,63.7
TXN_000289,CUST_0214,Snacks,Chips,2,3.8,7.6,89.8
TXN_000289,CUST_0214,Beverages,Soda,2,2.04,4.08,99.1
TXN_000289,CUST_0214,Dairy,Cream,1,3.6,3.6,59.3
TXN_000290,CUST_0239,Meat,Pork,1,13.07,13.07,70.4
TXN_000290,CUST_0239,Meat,Deli_Meat,1,6.76,6.76,36.1
TXN_000290,CUST_0239,Meat,Chicken,1,5.39,5.39,23.8
TXN_000291,CUST_0189,Bakery,Pastries,1,3.44,3.44,39.7
TXN_000291,CUST_0189,Household,Paper_Towels,1,8.63,8.63,51.5
TXN_000291,CUST_0189,Household,Toilet_Paper,1,19.26,19.26,84.6
TXN_000291,CUST_0189,Bakery,Cakes,1,14.76,14.76,65.3
TXN_000292,CUST_0280,Bakery,Muffins,3,3.11,9.33,92.5
TXN_000292,CUST_0280,Beverages,Coffee,2,6.37,12.74,84.2
TXN_000292,CUST_0280,Dairy,Cream,3,2.68,8.04,87.2
TXN_000292,CUST_0280,Snacks,Crackers,4,4.21,16.84,84.6
TXN_000292,CUST_0280,Pantry,Canned_Goods,1,1.51,1.51,56.9
TXN_000293,CUST_0001,Household,Cleaning_Supplies,1,8.21,8.21,78.9
TXN_000293,CUST_0001,Household,Detergent,1,14.65,14.65,100.0
TXN_000293,CUST_0001,Household,Paper_Towels,1,11.42,11.42,85.6
TXN_000293,CUST_0001,Household,Toilet_Paper,2,17.62,35.24,86.0
TXN_000293,CUST_0001,Produce,Tomatoes,3,2.68,8.04,73.2
TXN_000294,CUST_0144,Produce,Apples,3,2.91,8.73,77.2
TXN_000294,CUST_0144,Produce,Onions,2,2.11,4.22,91.4
TXN_000294,CUST_0144,Meat,Beef,1,8.51,8.51,78.0
TXN_000294,CUST_0144,Household,Paper_Towels,1,12.72,12.72,57.9
TXN_000295,CUST_0049,Frozen,Frozen_Vegetables,2,2.37,4.74,65.4
TXN_000295,CUST_0049,Meat,Fish,2,14.09,28.18,82.8
TXN_000295,CUST_0049,Frozen,Frozen_Meals,2,4.93,9.86,45.6
TXN_000295,CUST_0049,Produce,Lettuce,1,2.95,2.95,62.9
TXN_000296,CUST_0122,Meat,Pork,2,11.66,23.32,82.3
TXN_000296,CUST_0122,Meat,Deli_Meat,1,5.79,5.79,92.9
TXN_000296,CUST_0122,Pantry,Pasta,1,1.56,1.56,82.3
TXN_000296,CUST_0122,Pantry,Canned_Goods,5,1.48,7.4,100.0
TXN_000296,CUST_0122,Produce,Lettuce,2,1.73,3.46,96.7
TXN_000296,CUST_0122,Household,Cleaning_Supplies,2,7.2,14.4,70.1
TXN_000296,CUST_0122,Produce,Tomatoes,5,3.15,15.75,100.0
TXN_000297,CUST_0085,Beverages,Coffee,2,5.48,10.96,91.1
TXN_000297,CUST_0085,Bakery,Muffins,2,2.79,5.58,83.6
TXN_000297,CUST_0085,Dairy,Cream,1,3.71,3.71,100.0
TXN_000297,CUST_0085,Bakery,Bagels,1,4.55,4.55,77.0
TXN_000298,CUST_0232,Meat,Fish,1,12.59,12.59,94.1
TXN_000298,CUST_0232,Frozen,Frozen_Vegetables,2,3.27,6.54,91.3
TXN_000298,CUST_0232,Meat,Deli_Meat,1,4.85,4.85,64.3
TXN_000298,CUST_0232,Snacks,Crackers,2,4.57,9.14,100.0
TXN_000298,CUST_0232,Bakery,Cakes,2,11.05,22.1,73.4
TXN_000298,CUST_0232,Pantry,Canned_Goods,1,1.11,1.11,71.2
TXN_000298,CUST_0232,Dairy,Cheese,2,4.49,8.98,95.5
TXN_000299,CUST_0183,Pantry,Spices,2,3.0,6.0,37.9
TXN_000299,CUST_0183,Pantry,Canned_Goods,1,2.23,2.23,55.6
